company_id,log_content,log_date,stage,prev_stage,transition,prev_rank,curr_rank,time_gap_days,transition_type,time_gap_group
0000159418,12484廷諭與我聯繫，告知針對叫料計畫的SOW那份發票，因為已經沒有要使用，請我直接作廢。請我看要如何處理在跟他說。另在追大陸孫麗，詢問設備雲的合同條文調整審的如何了。請他在協助與其法務溝通我方的條文是否還有問題。,2025-08-04 22:25:58.160,C2,C1,C1 → C2,3,4,,反向降級,
0000159573,客戶說已經寄支票過來了，請珮茹協助確認,2025-05-02 16:27:47.070,C1,A,A → C1,1,3,,反向降級,
0000159627,"【AI 數位勞動力實踐交流會】活動邀約
1. 窗口表示未收到 email，更新聯絡資訊後重新寄發
2. 後續追蹤",2026-03-04 17:23:51.160,D,C1,C1 → D,3,5,,反向降級,
0000159817,與宏儒拜訪東祐二代邱柏蒼 小老闆自己管台南廠區以及南投廠區生產段，目前有幾位中階主管有能力協助管理現場，但這幾位中階主管都已經60幾歲，若退休後恐無人力協助管理現場，建議小老闆盡早導入系統化，便於長期管理規劃 ERP無派工單，由小老闆自己設計紙本表單(工單、反修單、出貨單、QC單)，針對管材有做流水號、尺寸紀錄,2025-07-16 17:22:31.390,C1,A,A → C1,1,3,,反向降級,
0000160363,"延續前次08/25親訪黃總與林經理以缺工與資安論述WF升版AiGP，黃總認同啟動評估。今日電話與信件邀約財務林經理,資訊戴先生參加09/26高雄場老客回娘家。預計明日電話關心意願與報名狀況。",2025-09-02 15:57:52.330,C1,A,A → C1,1,3,,反向降級,
0000160394,"00322追蹤 
告知目前特助用CHATGPT做功能，呈現出來都是EPICOR比較好　同步與吳協理了解，告知目前有八票，只有他一人投鼎新其餘七人都是投ＥＰＩＣＯＲ
跟陳經理分享如下，請他下週ＥＰＩＣＯＲ來的時侯可以提問
鼎新上市櫃客群佔比7成以上，請與APICOR提出如下
1.集團規劃怎麼做
2.多角貿易怎麼做
3.合併財報怎麼做
4.上市櫃客群否可以依據標準功能產出財報：T100 符合ROC GAAP及 IFRS 要求。但並未聽過競爭對手產品證明 100%符合台灣報表產出要求(LCM、營業成本表..)。",2025-04-01 13:58:29.573,C1,B,B → C1,2,3,242.0,反向降級,>180天
0000160394,"00322約8/20拜訪新任資訊導入專才
2025.08.19 星期二
13:27 楊惠婷 特助好，請問您，您上月說此月8/18會有一位資訊專業人力到任，不知是否已到任了，方便我跟此位資訊專業人力約時間拜訪認識以及想跟他請教討論相關。
14:09 Paul Chiang皇霆/Bike 可以的
14:10 Paul Chiang皇霆/Bike 昨天到職
14:10 Paul Chiang皇霆/Bike 明天早上有空嗎
14:12 楊惠婷 可以的，謝謝特助，但因我11:00要到大甲工業區，可否跟您約早一點8點或9點到呢？
14:35 Paul Chiang皇霆/Bike 可以的
14:36 楊惠婷 好喔，那我明天8:30過去，謝謝特助，明天見
14:37 楊惠婷 可以先問您一下，新任資訊專才貴姓大名？（很好奇，不知是否有認識）
15:03 Paul Chiang皇霆/Bike 陳英豪
15:08 楊惠婷 有認識耶，英豪之前是鼎新的顧問後來好像也有在T100的客戶端。謝謝特助，那明天再好好來了解英豪對於明係的規劃有沒有什麼要再確認的。
15:16 Paul Chiang皇霆/Bike 貼圖",2025-08-19 16:41:51.330,C1,A,A → C1,1,3,32.0,反向降級,30-90天
0000160394,Q: 符合標準PASS單A: 00322 1/22拜訪說明HR AIGP功能以及行動考勤/續效/教育訓練相關方案介紹，目前員工170人，人資經理提到有TTQS的教育規劃需求，對AI的部份還要再確認上面的意思 ，目前無用HR薪資轉帳以及薪資條功能，建議可以內部再跟財務了解為何不用，目前HR很多重工,2026-01-23 15:35:51.963,C1,A,A → C1,1,3,106.0,反向降級,90-180天
0000160455,"客戶需求 
1. 請資安服務人員，提供來源固定ip，給貴公司設定。
 2.  重新設定3組vpn帳號與密碼，分別給工程、服務、資安 人員使用
      ex : tiptop01、tiptop02、tiptop03 
      在依據鼎新不同人員提出的連線需，開立開放時間。

與服務說明目前資安稽核要求，未來需要vpm+固定IP，",2025-04-06 23:41:46.807,C1,B,B → C1,2,3,,反向降級,
0000160695,王小姐來電，說明公司信箱壞掉，無法收到7月後的信件，因此未收到MA的發票，請我寄到他私人信箱:as799102720@gmail.com(已詢問秘書，可直接將發票信件轉寄給客戶),2024-09-10 15:50:30.857,C2,A,A → C2,1,4,15.0,反向降級,7-30天
0000160711,"00322反應MES條碼自主規劃相關
2024.12.27 星期五
08:57 昆桐Jean 胡瓊文 我們的smes 現在是已成孤兒了是嗎? 
09:00 昆桐Jean 胡瓊文 圖片
09:02 昆桐Jean 胡瓊文 這個標籤郵件傳來傳去, 副董都在問有這麼難嗎? 已詢問了近兩個月, 都只是回覆郵件, 無法改善是系統不行還是人員問題? 
09:05 昆桐Jean 胡瓊文 最後的專案範疇應有什麼項目，PM應提供導入項目清單, 我們逐一驗收改善. 但一直未提供, 你的的專案管理模式是什麼? 這樣這個案子就一直不會改善. 無法結案。
14:31 楊惠婷 胡經理您好，沒有呀，我們都有回應唷～
14:31 楊惠婷 這個我先提供管規文件給您～
14:32 楊惠婷 昆桐科技_管理規劃報告_sMES.pdf
14:36 楊惠婷 另針對不良品這一段，我跟雅琦那詢問回覆如下，您再看一下：
第一點：
所指的標示是指  今天這個在製在現場是什麼身份
在MES管制的身分就是 哪個生產批號
那如果對應到不良品 更細的身份意義是 MES的哪個批號 在那一個作業站 所產生的不良

標示的意思是
今天這個不良品被提報出來，
實體的東西會跟原本的良品分流，
那麼他就應該在現場有個標示，
可以讓人員看到這個不良品的東西時，
知道他是哪個生產批、從哪站提報出來的不良、這樣後續在實務處置這個不良品時，也才能知道要對應的處理系統上哪筆數據
14:37 楊惠婷 雅琦在管理規劃討論時有跟昆桐討論，
原本昆桐有既定格式的不良品單，
這張單是昆桐外部廠商大量採購整批印製的，
人員在產出不良時就會填寫這張單附在不良品上。
所以一開始就跟昆桐討論，如果要做到更緊密的單據連結，
他們請廠商在不良品單號加QRCODE。
我們要做個案把這張不良品單的單號記在系統內。
人員後續處置不良品時可以刷單號處置。
14:38 楊惠婷 只不過，這段後面昆桐在個案時數考量上確定簡化，QRCODE填寫這個功能後來沒做
但是原本昆桐的不良品單已經有起到不良品標示的作用了
15:02 楊惠婷 MES標籤規劃都是FOR專案實際需求由顧問協助確認規劃並一定會搭配客製來進行。
MES 有提供操作文件，若貴司要自行研究可以參考

16:13 昆桐Jean 胡瓊文 都是郵件飛來飛去， 都快兩個月了， 今日煥為才回覆我雅琦考慮安排線上教育訓練。 
16:15 昆桐Jean 胡瓊文 你提供的是２０２２／１１",2025-08-08 15:37:33.190,C1,B,B → C1,2,3,354.0,反向降級,>180天
0000160711,Q: 線下活動出席A: 00322,2026-01-23 15:31:12.030,E,C1,C1 → E,3,6,167.0,反向降級,90-180天
0000160806,致電詢問曹先生是否收到《2025鼎新企業高峰年會》邀約信件 表示有收到但對AI相關趨勢議題無感興趣婉拒參加,2025-03-23 00:44:08.110,C2,C1,C1 → C2,3,4,,反向降級,
0000160990,致電特助與特助約5/8下午拜訪,2024-05-31 15:40:00.083,C1,B,B → C1,2,3,,反向降級,
0000160990,致電特助詢問收票事宜，特助說明天下午2點可收票,2024-08-29 18:52:34.367,C2,C1,C1 → C2,3,4,90.0,反向降級,30-90天
0000161059,"客戶除ERP評估外，亦有找我司了解能管、碳盤、BI等。ERP部分現在競爭有析數智匯Info ERP跟奧登Oracle。

客戶目前有碰到缺工問題，去年參加智慧論壇後有看到我我司場域資訊，故安排參訪亦想了解在手工具業，我司有無相關產業經驗跟自動化經驗的分享，
另客戶本身越南亦有建廠需求，唯工班相關尚未找到，故進度算是0，除製程段的自動化方案了解外，亦可分享整廠規劃的經驗。",2025-02-08 10:46:45.493,C1,B,B → C1,2,3,,反向降級,
0000161059,"1.能源管理跟溫盤討論
2.全流程串聯資料提供
3.ERP專案討論安排9/9早上10點拜訪",2025-09-04 19:05:26.630,C1,A,A → C1,1,3,9.0,反向降級,7-30天
0000161060,"幸康智能製造導入專案提案會前會
參加人員：顏協理、製造、品保、生管

資訊：
※ BI預算納入本次智能製造專案中
※ MES要加入soucecode進來(包含平版及電腦版本技轉課程)

協理：
※ 交貨次數/不良率等等這段要透過BI報表進行
※ 老闆希望不需要借入太多人力的處理系統及作業，透過自動化反饋去進行調整及改善
※ 濕敏元件目前放在防潮櫃內→顧問建議：若元件多在來規劃即可
※ 協理希望PPT可以加入專案投入成本回收效益
※ 銷售預測分析希望可以加入業務面的分析",2024-05-14 13:51:01.880,B,A,A → B,1,2,,反向降級,
0000161060,"4/12 MES(QMS) DEMO(製造/生管/品管)
參加人員：顏協理/生管(台灣東管廠)/製造(台灣東管廠)/IT/財務周經理

【 MES Demo-製造/生管】
※ 針對台灣和東莞廠三角貿易的料，如何去追溯? →依照領料/入庫批/生產批/進貨批號去回溯系統工單相關資訊
※ 針對料(廠商/東管廠)的來源，要怎麼樣去區分? →品號區分或相同品號不同批號作區分，進站會做生產批的拆分以及系統可以做到來源批的綁定
※ 幸康有分客戶提供序號及客戶提供產生序號，針對客戶提供的序號，透過檔案匯入的方式，依工單去做綁定序號
※ SMT印刷前會有刷工單，到後面回和AOI採集，目前不用人工去刷，之前的不良紀錄無法統計(紙本)，後續會透過AOI過站資訊結合在一起
※ 若工單開立數量500，生產過程中，會有兩狀況：
    1. 有1個不良品，在MES開重工工單(成本會算在原工單-重工生產批)，最後500個良品做入庫
    2. 1個不良品倉，就要在重新開ERP工單補足數量到500 
※ 重工返修：從中間某個工序開始做(指定製程做加工)
※ 有客戶要求產品大小有超過2mm要做到QRcode追蹤
※ 目前有兩個客戶要求要做到序，系統可以分批號和序號管控做差分
※ SMT過站相關資訊要與BI做整合，這段後面要做討論(需要另外談)
※ 製程中間有修改，統一在MES在作業
※ 10天前製程，一個月後製程改，新的工單用新的製程做，工單還沒先開，系統會依
※ 產生工單時會依aecm200，拋到工單製程table裡，一但抓過來後就改不了，但又會在aecm200去改變製程，工時就會對應不到 (製程改變就會對應不到)，未來在MES，這段怎麼處理?? (目前客戶會用製程去對應工時) →整合sMES=Y 的條件下，T100 工單 途程代號可以為空白且不判斷 sMES回饋報工單製程是否存在途程代號
※ 人員基本資料是T100進到MES系統，人員工時要跟HR做比較，建議在BI工具或是報表去做
※ eSOP可以透過路徑去撈取文件資料
※ 備料清單，會在WMS上管控",2024-05-14 14:09:45.240,B,A,A → B,1,2,0.0,反向降級,
0000161060,"參加人員：倉管、製造、IT

【智能料架-台灣廠】
※ 記錄料卷現在到哪個機台、線邊料架、feeder供料器等，需要跟微感WMS做整合。
※ 520 key單給倉儲批和EC的標籤控管 未來100% 目前70-80%，刷掃後標籤產生
※ 針對雜收、客工料，Real ID唯一序號條碼什麼時候給？給廠商和內部到時候可以依照客戶需求來給適合流程
※ 總倉用智物流，SMT倉用T100操作系統
※ 帳差時，目前盤點才會處理及知道實際料況
※ 卷料共用不會回倉，目前耗料無法管控
※ 備料：依照生管排程去備料，生管模擬一週內的料，到SMT倉是一定齊料-總數，但會現場拆料就會需要透過機聯追蹤
              (目前最困擾就是物料拆分問題，要了解目前現在料捲在哪台feeder)，有其他客戶在SMT倉拆
※ 料會出去到香港再轉東莞廠
※ 要串X-Ray資料回系統
※ 一張工單會被二次過帳
※ 目前針對電子料
※ 客戶待提供資料：13寸卷料的寬度、TOK授權(客戶自行跟貼片機Yamaha廠商洽談)
※ 規劃報價：SMT倉製能料架+線邊料架+現場設備機聯",2024-05-14 14:10:41.603,B,A,A → B,1,2,0.0,反向降級,
0000161060,"幸康智能製造專案，東莞廠品保單位調研

【品保】
IQC：
※ 檢驗當初如果有不良，僅有品質異常單去紀錄，客戶沒有要求要數據提供
※ T100上面有看版通知待驗的進貨明細，目前有紙本的驗收單單據

IPQC：
※ 首件+過程中的抽驗確認，目前是紙本做紀錄，首五件+過程抽驗，紙本紀錄抽驗多少及不良的狀況，抽驗單號是依照工單號做紀錄(紙本記錄)
※ 每個工單(工單階)完工會有一個檢驗紀錄(1051法則做紙本記錄)

FQC：
※ 包裝後：外箱、數量、標籤等等單位會先做檢驗，品保針對完成去做抽驗
※ 沒有統計發生異常的成本
※ 1-3月有發生退貨次數或是去年有發生過嗎? →退貨到東莞很少，通常要退回來都是先退到幸康(香港)
※ 退貨原因的分析? 有做8D報告，或是品質異常的處理
※ 品質異常台灣做到電子表單上，針對8D那段，若單子是台灣反饋回來是紙本記錄，香港幸康退的話就是透過表單
※ 發生品質異常，大多數的原因：出台灣為外觀，出客戶電信異常比較多(產品燒壞等)，但比較無法查到具體原因
※ 檢驗上面每個站別分類月統計/年度統計，紙本紀錄會有不良訊息有匯總報表
※ 有機種不良原因的紀錄，報表匯出在做統計 (工單檢驗不良筆數有包含)，一個月匯總一次
※ 4個FQC點：SMT、點膠前、網印後、包裝
※ 客戶期望調整：紙本檢驗想變成電子檢，月底自動生成柏拉圖",2024-05-14 14:11:36.250,C1,B,B → C1,2,3,0.0,反向降級,
